participant_id,session_id,repetition_id,label,timestamp_ms,ax,ay,az,gx,gy,gz
dafa,S1,R1,lift,50184,0.6045,0.0377,-0.0842,-21.8398,115.8379,33.0261
dafa,S1,R1,lift,50194,0.6073,0.038,-0.0837,-18.1419,115.985,32.7314
dafa,S1,R1,lift,50204,0.6102,0.0384,-0.0833,-14.3389,116.0779,32.444
dafa,S1,R1,lift,50214,0.6132,0.0386,-0.0829,-10.307,116.3898,32.9357
dafa,S1,R1,lift,50224,0.6164,0.0387,-0.0823,-6.2295,116.973,34.2077
dafa,S1,R1,lift,50234,0.62,0.0384,-0.0817,-2.3704,117.638,35.9721
dafa,S1,R1,lift,50244,0.624,0.038,-0.0809,1.0018,117.8762,37.5933
dafa,S1,R1,lift,50254,0.6281,0.0375,-0.0802,3.6337,117.2653,38.1628
dafa,S1,R1,lift,50264,0.6324,0.0372,-0.0796,5.5879,115.7372,37.6046
dafa,S1,R1,lift,50274,0.6368,0.037,-0.0791,7.1801,113.2674,36.3777
dafa,S1,R1,lift,50284,0.6412,0.0368,-0.0786,8.5647,109.644,34.8086
dafa,S1,R1,lift,50294,0.6456,0.0367,-0.0781,9.7184,104.5126,33.0817
dafa,S1,R1,lift,50304,0.6499,0.0365,-0.0777,10.5946,97.4211,31.3742
dafa,S1,R1,lift,50314,0.6543,0.0363,-0.0774,11.2188,88.0162,29.645
dafa,S1,R1,lift,50324,0.6586,0.0361,-0.077,11.6512,76.1996,27.7033
dafa,S1,R1,lift,50334,0.6628,0.0359,-0.0767,11.9717,62.2876,25.2486
dafa,S1,R1,lift,50344,0.6671,0.0358,-0.0763,12.3174,46.9694,22.0849
dafa,S1,R1,lift,50354,0.6714,0.0356,-0.0759,12.8007,30.5524,18.134
dafa,S1,R1,lift,50364,0.6755,0.0355,-0.0755,13.3631,13.1501,13.2285
dafa,S1,R1,lift,50374,0.6796,0.0355,-0.0752,13.9837,-4.4315,7.6552
dafa,S1,R1,lift,50384,0.6835,0.0356,-0.0749,14.6797,-21.0688,2.0728
dafa,S1,R1,lift,50394,0.6874,0.0357,-0.0747,15.461,-35.9627,-2.9178
dafa,S1,R1,lift,50404,0.6912,0.0357,-0.0744,16.3137,-48.4405,-7.1641
dafa,S1,R1,lift,50414,0.695,0.0356,-0.0741,17.2048,-58.4704,-11.1824
dafa,S1,R1,lift,50424,0.6987,0.0355,-0.0738,18.107,-66.5802,-15.4352
dafa,S1,R1,lift,50434,0.7024,0.0353,-0.0734,19.0096,-73.4116,-20.2376
dafa,S1,R1,lift,50444,0.706,0.0353,-0.073,19.8485,-79.4939,-25.7645
dafa,S1,R1,lift,50454,0.7096,0.0356,-0.0725,20.5695,-85.1388,-31.4903
dafa,S1,R1,lift,50464,0.7129,0.0361,-0.0721,21.2508,-90.4218,-36.0139
dafa,S1,R1,lift,50474,0.716,0.0365,-0.0717,22.0607,-94.8604,-38.4677
dafa,S1,R1,lift,50484,0.7188,0.037,-0.0714,23.0598,-97.9315,-39.2656
dafa,S1,R1,lift,50494,0.7212,0.0376,-0.0712,24.2186,-99.2517,-39.0321
dafa,S1,R1,lift,50504,0.7231,0.0382,-0.071,25.5622,-98.6048,-38.0754
dafa,S1,R1,lift,50514,0.7248,0.0387,-0.0706,27.1514,-96.0425,-36.4359
dafa,S1,R1,lift,50524,0.7266,0.0391,-0.0701,28.986,-91.8595,-34.4055
dafa,S1,R1,lift,50534,0.7284,0.0396,-0.0695,30.9906,-86.7587,-32.5391
dafa,S1,R1,lift,50544,0.7302,0.0402,-0.069,33.0455,-81.4359,-30.7082
dafa,S1,R1,lift,50554,0.7317,0.0408,-0.0686,34.9742,-75.8727,-28.7326
dafa,S1,R1,lift,50564,0.7331,0.0413,-0.0682,36.7593,-69.4679,-26.5403
dafa,S1,R1,lift,50574,0.7343,0.0418,-0.0678,38.4836,-62.1829,-23.9957
dafa,S1,R1,lift,50584,0.7352,0.0422,-0.0673,40.3331,-53.9921,-21.1117
dafa,S1,R1,lift,50594,0.7359,0.0424,-0.0669,42.2696,-45.326,-18.0455
dafa,S1,R1,lift,50604,0.7364,0.0424,-0.0664,44.0319,-37.0404,-15.1522
dafa,S1,R1,lift,50614,0.7368,0.0424,-0.0659,45.4427,-29.7964,-12.9304
dafa,S1,R1,lift,50624,0.7373,0.0424,-0.0654,46.3725,-24.2261,-11.3094
dafa,S1,R1,lift,50634,0.7379,0.0424,-0.0648,46.7858,-21.3642,-9.8099
dafa,S1,R1,lift,50644,0.7385,0.0423,-0.0644,46.5545,-21.5226,-8.5741
dafa,S1,R1,lift,50654,0.7389,0.0423,-0.0641,45.8262,-23.7695,-7.5465
dafa,S1,R1,lift,50664,0.7391,0.0423,-0.0638,44.8567,-27.0289,-6.508
dafa,S1,R1,lift,50674,0.7394,0.0423,-0.0636,43.7694,-30.9248,-5.1505
dafa,S1,R1,lift,50684,0.7396,0.0423,-0.0634,42.6537,-35.4497,-3.6308
dafa,S1,R1,lift,50694,0.7397,0.0422,-0.0634,41.5083,-40.6115,-2.15
dafa,S1,R1,lift,50704,0.7397,0.0422,-0.0635,40.3395,-46.5374,-0.7066
dafa,S1,R1,lift,50714,0.7396,0.0422,-0.0635,39.1932,-53.1116,0.7852
dafa,S1,R1,lift,50724,0.7394,0.0422,-0.0636,38.085,-59.8447,2.4844
dafa,S1,R1,lift,50734,0.7391,0.0422,-0.0637,36.9709,-66.0792,4.3239
dafa,S1,R1,lift,50744,0.7387,0.0421,-0.0639,35.8202,-71.3881,5.9697
dafa,S1,R1,lift,50754,0.7383,0.042,-0.0641,34.57,-75.4272,7.2146
dafa,S1,R1,lift,50764,0.7378,0.0418,-0.0644,33.1632,-78.1527,8.0925
dafa,S1,R1,lift,50774,0.7375,0.0417,-0.0647,31.6097,-79.9512,8.5383
dafa,S1,R1,lift,50784,0.7374,0.0417,-0.065,29.9448,-81.462,8.5711
dafa,S1,R1,lift,50794,0.7372,0.0417,-0.0654,28.2864,-83.1251,8.3893
dafa,S1,R1,lift,50804,0.7368,0.0417,-0.0659,26.7406,-84.9075,8.0977
dafa,S1,R1,lift,50814,0.7365,0.0418,-0.0663,25.3406,-86.5798,7.6916
dafa,S1,R1,lift,50824,0.7361,0.0419,-0.0669,24.1518,-88.0812,7.2871
dafa,S1,R1,lift,50834,0.7358,0.042,-0.0675,23.2324,-89.5157,7.0709
dafa,S1,R1,lift,50844,0.7353,0.0421,-0.0681,22.5294,-90.922,7.073
dafa,S1,R1,lift,50854,0.7349,0.0422,-0.0687,21.9188,-92.3416,7.1901
dafa,S1,R1,lift,50864,0.7344,0.0421,-0.0693,21.285,-93.8376,7.3528
